GameID,HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,home_Possessions,home_FantasyPoints,home_Minutes,home_Seconds,home_FieldGoalsMade,home_FieldGoalsAttempted,home_FieldGoalsPercentage,home_EffectiveFieldGoalsPercentage,home_TwoPointersMade,home_TwoPointersAttempted,home_TwoPointersPercentage,home_ThreePointersMade,home_ThreePointersAttempted,home_ThreePointersPercentage,home_FreeThrowsMade,home_FreeThrowsAttempted,home_FreeThrowsPercentage,home_OffensiveRebounds,home_DefensiveRebounds,home_Rebounds,home_Assists,home_Steals,home_BlockedShots,home_Turnovers,home_PersonalFouls,home_Points,home_TrueShootingAttempts,home_TrueShootingPercentage,home_FantasyPointsFanDuel,home_FantasyPointsDraftKings,home_FantasyPointsYahoo,home_PlusMinus,home_DoubleDoubles,home_TripleDoubles,home_FantasyPointsFantasyDraft,away_Possessions,away_FantasyPoints,away_Minutes,away_Seconds,away_FieldGoalsMade,away_FieldGoalsAttempted,away_FieldGoalsPercentage,away_EffectiveFieldGoalsPercentage,away_TwoPointersMade,away_TwoPointersAttempted,away_TwoPointersPercentage,away_ThreePointersMade,away_ThreePointersAttempted,away_ThreePointersPercentage,away_FreeThrowsMade,away_FreeThrowsAttempted,away_FreeThrowsPercentage,away_OffensiveRebounds,away_DefensiveRebounds,away_Rebounds,away_Assists,away_Steals,away_BlockedShots,away_Turnovers,away_PersonalFouls,away_Points,away_TrueShootingAttempts,away_TrueShootingPercentage,away_FantasyPointsFanDuel,away_FantasyPointsDraftKings,away_FantasyPointsYahoo,away_PlusMinus,away_DoubleDoubles,away_TripleDoubles,away_FantasyPointsFantasyDraft
20193,GS,LAL,101,101,165.4,346.2,371,0,70.4,152.3,59.1,71.0,41.0,78.1,67.2,29.4,74.2,50.8,14.1,20.5,88.1,14.1,49.9,64.0,47.4,14.1,4.9,21.8,43.5,184.3,161.3,73.1,364.2,377.0,364.2,-6.4,1.6,0.0,377.0,165.4,345.0,371,0,62.7,129.3,62.1,68.5,51.2,94.7,69.2,11.5,34.6,42.6,48.6,55.0,113.2,11.5,61.4,70.4,42.2,11.5,8.2,24.3,26.9,185.6,153.5,77.3,362.9,374.1,362.9,8.2,3.3,1.6,372.2
20194,DAL,SAC,80,84,48.8,112.6,119,28,21.3,48.6,21.8,25.8,13.4,25.8,25.7,3.9,22.8,17.3,3.2,4.4,35.8,3.2,14.9,21.3,17.4,1.7,0.5,2.5,11.9,57.0,52.5,26.9,117.1,122.4,117.1,-12.4,0.2,0.2,121.6,48.8,110.3,119,28,21.3,39.7,26.7,29.8,15.9,24.8,31.7,2.7,14.9,18.2,11.4,14.9,38.0,1.5,16.4,19.3,13.4,1.0,2.5,3.2,4.9,59.5,46.2,32.0,117.2,117.9,117.2,12.4,0.2,0.0,117.9
20177,ATL,DAL,116,120,95.0,226.3,222,0,47.1,89.5,48.5,55.2,33.2,58.1,52.7,13.8,31.4,40.7,24.0,27.7,80.0,11.1,22.2,33.2,29.5,6.0,1.7,6.0,22.2,132.0,101.7,60.0,234.6,239.5,234.6,-23.1,0.9,0.0,239.5,95.0,219.1,222,0,47.1,78.5,55.4,65.2,29.5,46.2,59.1,17.5,32.3,50.1,24.9,29.5,77.9,5.1,28.6,34.2,25.8,2.6,4.3,12.0,23.1,136.6,91.5,68.9,226.5,237.0,226.5,23.1,0.9,0.0,237.0
20178,CHA,HOU,85,112,176.1,316.3,409,0,59.7,145.0,70.3,80.4,44.4,95.5,79.2,15.4,49.5,52.9,42.6,54.6,133.2,14.6,46.1,54.6,34.1,10.2,11.9,22.2,42.6,177.4,169.0,89.6,338.5,337.8,338.5,-290.0,0.0,0.0,337.8,176.1,468.5,409,0,85.3,151.8,95.9,107.3,63.1,95.5,112.8,22.2,56.3,67.2,42.6,52.9,137.5,18.8,71.7,90.4,58.0,11.9,17.1,20.5,34.1,235.4,175.1,114.8,497.5,499.4,497.5,290.0,5.8,0.0,499.4
20179,IND,PHO,108,107,105.3,249.1,238,0,57.4,107.9,52.7,56.3,49.5,82.2,59.6,7.8,25.7,30.5,8.8,14.8,59.4,20.8,26.7,47.5,33.7,7.8,2.9,11.9,16.8,131.7,114.4,57.0,260.0,264.3,260.0,9.8,2.0,0.0,264.3,105.3,216.4,238,0,50.5,88.1,56.7,64.5,37.6,58.4,63.8,12.9,29.7,42.9,15.8,17.8,88.0,6.9,30.7,37.6,23.8,7.8,4.9,19.8,16.8,129.7,96.0,66.8,229.3,234.6,229.3,-9.9,0.0,0.0,234.6
20180,TOR,LAC,87,103,73.0,150.9,175,0,32.1,70.0,33.4,35.7,27.7,46.7,43.3,3.2,23.3,13.7,6.9,16.0,43.1,10.9,21.9,32.8,19.0,3.2,1.6,5.8,13.1,78.0,77.0,37.0,157.5,158.7,157.5,-72.9,0.0,0.0,158.7,73.0,179.7,175,0,35.0,69.3,36.8,39.9,28.4,45.9,45.1,4.8,23.3,20.5,16.0,17.5,66.8,6.4,27.7,36.4,21.1,3.2,3.7,5.3,12.4,92.6,77.0,43.9,189.2,192.8,189.2,72.9,1.1,0.5,191.7
20181,MEM,ORL,87,86,144.1,336.6,363,0,63.5,136.1,70.6,84.1,40.8,74.1,83.3,22.7,62.0,55.3,12.1,19.7,93.0,13.6,51.4,65.0,45.4,13.6,10.6,19.7,31.8,161.8,144.7,84.7,360.8,361.0,360.8,11.4,0.0,0.0,361.0,144.1,300.1,363,0,57.5,122.5,70.9,78.5,43.8,71.1,93.3,13.6,51.4,40.1,31.8,43.8,109.5,13.6,46.9,60.5,31.8,12.1,9.1,16.6,21.2,160.3,141.8,85.3,318.3,318.3,318.3,-7.6,0.0,0.0,318.3
20182,MIL,CLE,81,91,80.4,155.0,191,0,27.9,69.3,32.0,38.4,17.5,42.2,33.0,10.3,27.1,30.4,13.5,19.1,56.4,7.6,31.0,40.6,16.7,3.8,2.5,14.3,19.1,79.6,77.7,40.8,162.9,171.7,162.9,-47.8,1.3,0.0,171.7,80.4,175.3,191,0,30.2,73.2,32.9,38.9,19.1,44.6,34.1,11.1,28.7,31.0,17.5,24.7,56.5,11.9,28.7,40.6,15.9,4.4,5.1,10.3,17.5,89.2,84.1,42.3,187.2,189.2,187.2,47.8,0.6,0.0,189.2
20183,NO,OKC,67,87,154.5,278.4,379,0,50.6,129.6,61.6,69.4,36.3,72.7,79.0,14.2,56.9,39.5,15.8,22.1,112.8,12.6,52.1,64.8,37.9,14.2,12.5,31.6,25.3,131.1,139.3,74.6,300.5,304.5,300.5,-189.6,0.0,0.0,304.5,154.5,339.7,379,0,66.4,139.0,75.4,84.4,50.6,86.9,92.0,15.8,52.1,47.9,20.5,22.1,146.8,15.0,61.6,71.1,34.8,17.4,12.5,17.4,17.4,169.1,148.8,89.9,365.0,362.2,365.0,189.6,2.5,0.0,362.2
20184,SA,POR,94,81,86.9,214.7,207,0,36.2,79.4,39.4,44.1,27.6,50.1,47.6,7.4,29.3,25.4,19.0,22.4,73.0,14.7,36.2,50.9,25.9,10.4,3.7,14.7,8.2,100.1,89.3,48.3,229.4,232.8,229.4,69.0,2.2,0.0,232.8,86.9,167.3,207,0,32.8,77.7,36.4,41.3,24.2,45.7,45.6,7.4,31.9,23.3,12.1,16.4,63.6,6.0,25.0,31.9,19.8,8.2,2.2,11.2,17.3,86.3,84.9,43.8,179.4,181.4,179.4,-69.0,1.5,0.0,181.4
20170,IND,PHI,34,30,157.2,372.9,343,85,76.2,133.6,81.9,91.1,58.9,93.4,90.7,17.2,40.2,61.6,23.0,30.2,109.5,17.2,61.8,79.0,50.3,12.4,11.5,30.2,47.4,192.6,146.9,94.4,393.0,407.0,393.0,86.2,2.1,2.1,404.9,157.2,317.9,345,0,60.4,125.0,69.4,76.0,50.3,83.3,86.7,10.1,41.7,34.6,44.5,61.8,103.6,12.4,35.9,44.5,34.5,18.7,12.4,17.2,28.7,175.3,152.2,82.6,345.2,333.7,345.2,-86.2,0.0,0.0,333.7
20171,WAS,UTA,27,31,73.2,161.9,173,0,31.0,63.4,35.3,37.7,26.0,41.8,44.8,3.6,21.6,16.8,10.8,14.4,54.1,2.6,21.6,25.2,23.8,5.7,3.6,5.7,10.1,77.9,69.8,40.2,174.8,170.7,174.8,-54.1,0.5,0.0,170.7,73.2,171.2,172,42,36.0,69.9,37.1,41.6,26.7,47.6,40.4,6.8,22.4,30.2,5.2,6.2,60.1,6.8,28.1,37.5,24.5,3.1,1.0,10.8,13.7,88.7,73.7,43.3,176.9,184.2,176.9,54.1,0.5,0.0,184.2
20172,BKN,MIN,24,24,135.1,259.5,361,0,52.7,115.9,68.5,78.1,37.6,66.2,85.5,15.0,49.7,45.6,21.1,24.1,131.7,11.3,40.6,48.2,33.1,10.5,6.8,19.6,22.6,141.5,126.5,84.3,274.5,281.4,274.5,-15.0,2.3,0.0,281.4,135.1,276.3,361,0,55.7,112.9,74.2,84.3,40.6,81.3,75.2,15.0,31.6,71.6,18.1,24.1,112.9,11.3,49.7,57.2,36.1,13.6,9.1,21.1,25.6,144.5,123.5,88.0,291.4,301.8,291.4,15.0,4.5,0.0,301.8
20173,MIA,BOS,28,36,72.2,155.0,189,0,33.1,74.1,35.2,41.9,20.5,41.0,39.4,12.6,33.1,30.0,6.2,10.2,60.6,6.8,15.8,24.4,19.7,4.3,0.6,2.5,7.5,86.7,78.6,43.6,161.3,164.1,161.3,-130.0,0.0,0.0,164.1,72.2,205.2,189,0,40.2,63.0,50.3,61.1,22.9,31.5,57.1,17.3,31.5,43.3,15.0,15.8,74.9,3.7,32.3,37.0,28.4,2.5,3.1,6.8,6.2,112.7,70.0,63.3,212.3,220.0,212.3,130.0,0.0,0.0,220.0
20174,NY,DEN,30,21,141.9,370.7,377,0,70.7,133.6,83.2,96.2,47.2,73.9,100.3,23.6,59.7,62.1,26.7,31.4,133.6,18.9,50.3,69.2,40.9,18.9,7.4,12.6,22.0,191.8,147.5,102.0,394.3,392.2,394.3,298.7,0.0,0.0,392.2,141.9,237.4,377,0,53.4,132.0,63.7,67.4,45.6,91.2,78.6,12.4,40.9,30.2,17.3,20.4,133.0,20.4,42.4,62.9,31.4,4.9,4.9,29.9,31.4,132.0,141.0,73.7,243.7,261.7,243.7,-298.7,2.5,0.0,261.7
20175,GS,SAC,33,34,84.9,192.0,204,50,41.0,73.5,47.7,57.6,24.8,41.9,50.6,16.2,31.6,43.9,15.4,19.7,66.9,4.4,23.1,28.2,25.6,5.1,2.2,11.1,16.2,113.7,82.2,59.3,200.6,207.1,200.6,-4.3,0.0,0.0,207.1,84.9,205.5,205,0,41.0,77.8,45.1,55.4,22.2,36.8,51.7,18.8,41.0,39.2,13.7,16.2,72.0,5.8,22.2,29.1,28.2,5.8,3.7,7.3,18.0,114.6,85.0,57.5,216.6,223.2,216.6,3.7,1.5,0.0,223.2
20176,LAL,CHI,35,33,166.1,402.4,393,0,86.9,142.6,99.8,118.7,54.1,91.8,96.5,32.8,50.8,105.7,24.6,32.8,122.9,13.4,41.0,49.2,57.4,16.4,10.7,19.7,34.4,231.1,157.0,120.3,425.3,436.0,425.3,73.8,5.4,0.0,436.0,166.1,375.8,393,0,77.0,144.2,87.5,98.7,57.4,83.6,112.4,19.7,60.6,53.1,42.6,47.5,147.0,19.7,44.3,63.9,44.3,11.5,16.1,26.2,29.5,216.3,165.1,107.0,397.1,404.4,397.1,-73.8,2.7,0.0,404.4
20162,DET,CHA,125,118,158.3,326.7,389,0,69.6,139.2,81.0,94.1,45.3,77.7,94.4,24.3,61.5,64.0,19.4,32.4,97.1,13.1,63.1,71.2,42.1,10.5,0.0,17.8,27.5,182.9,153.5,96.3,333.2,351.3,333.2,56.7,0.0,0.0,351.3,158.3,345.0,389,0,61.5,140.9,70.8,85.6,37.2,79.3,75.9,24.3,61.5,64.0,24.3,30.8,127.7,14.6,63.1,77.7,43.7,13.1,13.1,17.8,35.6,171.6,154.4,89.9,361.2,374.8,361.2,-56.7,5.2,0.0,374.8
20163,WAS,MIN,119,131,92.3,181.8,217,0,33.4,69.5,43.4,49.2,24.4,47.9,46.0,8.2,21.7,37.7,20.8,26.2,71.6,5.7,37.9,44.2,28.0,1.6,2.4,19.0,19.9,96.6,81.1,53.6,186.3,200.7,186.3,-49.7,1.6,0.0,200.7,92.3,214.6,217,0,37.9,90.3,37.9,41.5,29.8,61.4,43.8,7.3,28.9,25.4,22.6,26.2,77.8,13.5,29.8,43.3,23.5,6.5,5.7,5.7,19.9,106.6,101.8,47.1,228.1,225.3,228.1,49.7,0.8,0.0,225.3
20164,MIA,MEM,107,117,163.9,336.2,403,98,55.7,138.3,67.8,78.1,37.1,81.0,77.3,18.6,57.4,54.7,32.1,42.2,128.2,18.6,55.7,74.2,35.4,15.2,15.2,28.7,28.7,162.0,156.9,87.0,366.6,366.1,366.6,-75.9,2.8,0.0,366.1,163.9,359.0,405,0,60.7,135.0,75.9,92.8,32.1,74.2,72.9,28.7,60.7,79.6,27.0,32.1,142.0,11.8,62.4,74.2,50.6,13.5,10.1,30.4,32.1,177.1,149.1,100.0,382.6,394.8,382.6,75.9,2.8,0.0,394.8
20165,SA,OKC,127,155,97.7,215.9,233,0,41.7,83.4,48.5,54.1,33.0,52.4,61.1,8.5,31.0,27.3,18.4,24.2,73.7,11.6,25.2,36.9,29.1,6.6,10.7,17.5,13.6,110.6,94.1,57.0,233.4,232.3,233.4,-126.1,0.9,0.0,232.3,97.7,265.2,233,0,52.4,93.1,54.5,63.6,34.9,54.3,62.4,17.5,38.8,43.6,13.6,15.5,84.9,15.5,30.1,45.6,34.9,10.7,7.5,14.6,19.4,135.8,99.9,66.0,283.6,284.9,283.6,126.1,0.9,0.0,284.9
20166,HOU,POR,145,152,26.1,60.7,67,15,12.7,23.9,13.5,15.1,2.5,14.7,16.6,0.8,2.3,2.1,1.2,1.4,21.9,0.5,1.9,2.4,1.9,0.5,0.4,0.5,1.2,33.3,26.3,16.1,64.2,64.1,64.2,-7.6,0.1,0.0,64.1,26.1,63.3,67,15,12.7,24.9,13.0,15.0,2.3,16.0,14.1,1.0,2.3,10.9,1.4,1.5,23.3,0.8,2.3,12.2,2.0,0.4,0.3,0.8,1.2,34.8,27.6,16.0,65.8,67.7,65.8,1.9,0.1,0.0,67.7
20167,MIL,CLE,140,129,105.3,238.7,249,0,46.7,93.3,51.8,57.7,35.3,63.3,57.8,11.4,30.1,39.3,25.9,29.0,92.6,10.4,37.3,47.7,24.9,9.7,3.2,11.4,16.6,130.7,106.1,63.8,251.2,257.2,251.2,51.8,1.1,1.1,255.6,105.3,211.3,249,0,47.7,94.4,52.4,59.2,34.2,55.0,64.6,13.5,39.4,35.5,11.4,15.6,76.0,6.5,34.2,40.4,27.0,5.4,2.2,12.4,18.7,120.3,101.2,61.7,218.6,227.9,218.6,-51.8,1.1,0.0,227.9
20168,DAL,PHO,121,147,31.5,59.7,77,19,13.2,28.6,14.8,18.0,2.5,14.8,16.8,1.8,13.8,12.7,1.0,1.9,17.8,1.0,2.4,10.6,2.6,0.4,0.3,1.4,1.6,35.0,31.1,18.0,62.0,65.2,62.0,-36.9,0.0,0.0,65.2,31.5,79.9,77,0,16.4,27.3,19.3,21.9,11.9,16.4,23.3,1.4,10.9,13.2,1.6,2.3,23.3,1.1,12.2,15.7,3.1,1.0,0.4,1.5,2.1,42.4,30.4,22.4,84.4,85.8,84.4,36.9,0.1,0.0,85.8
20169,GS,ATL,149,124,109.5,278.2,265,0,56.4,100.6,61.9,71.6,38.7,64.1,66.6,17.7,36.5,53.6,17.7,24.3,80.3,12.2,42.0,54.1,28.7,7.3,11.0,11.0,19.9,148.1,111.3,73.7,294.8,295.3,294.8,121.6,0.0,0.0,295.3,109.5,242.0,265,0,43.1,103.9,45.9,54.0,27.6,56.4,54.1,15.5,47.5,36.0,22.1,28.7,85.0,14.4,35.4,49.7,33.2,8.5,2.4,11.0,17.7,123.8,116.5,58.7,251.9,259.4,251.9,-121.6,1.2,0.0,259.4
20157,IND,DEN,117,122,59.2,119.3,150,0,26.9,54.5,30.9,33.1,23.8,41.3,36.1,2.0,13.1,14.9,11.3,13.1,53.6,2.7,19.4,23.8,15.0,1.6,0.4,3.9,10.0,68.2,60.2,35.6,122.4,126.1,122.4,-15.6,0.4,0.0,126.1,59.2,134.8,150,0,27.5,55.1,31.3,35.6,20.7,34.4,37.6,4.3,20.7,20.8,5.9,10.6,55.2,4.3,19.4,26.3,13.8,2.0,3.5,3.9,10.6,71.4,59.8,37.4,143.6,145.5,143.6,15.6,0.4,0.4,144.6
20158,BKN,NY,111,116,130.8,289.8,338,0,59.2,134.0,62.3,74.2,38.1,74.7,71.8,21.2,59.2,50.3,8.0,9.9,112.8,18.3,38.1,56.4,40.9,13.9,9.9,18.3,26.8,145.2,137.1,74.9,306.7,312.3,306.7,-35.2,0.0,0.0,312.3,130.8,294.5,338,0,56.4,121.3,65.6,73.7,42.3,80.4,74.2,14.1,40.9,48.6,25.4,26.8,133.5,15.5,43.7,59.2,29.6,11.3,11.3,18.3,18.3,152.3,133.0,80.5,317.1,313.7,317.1,35.2,0.0,0.0,313.7
20159,NO,UTA,164,133,73.7,202.3,166,0,41.6,72.1,40.0,48.0,25.6,40.2,44.2,15.9,31.9,34.6,4.8,10.4,46.2,5.8,31.2,39.5,28.4,2.4,1.9,4.3,16.6,106.0,76.6,48.0,208.5,217.4,208.5,100.5,1.0,0.0,217.4,73.7,156.7,166,0,29.8,63.8,32.4,36.9,21.5,38.8,38.4,5.8,24.9,23.1,18.0,22.2,56.3,2.9,22.2,26.3,18.7,1.9,3.8,3.8,10.4,85.9,73.5,40.5,165.0,164.9,165.0,-100.5,0.0,0.0,164.9
20160,OKC,POR,119,117,155.5,346.3,372,0,66.7,138.1,75.0,80.2,55.9,102.4,84.6,10.9,35.7,47.2,27.9,43.5,99.8,15.5,51.2,66.7,35.7,14.0,15.5,18.6,27.9,172.3,157.2,84.9,375.7,366.7,375.7,15.5,2.4,0.0,366.7,155.5,325.5,372,0,57.4,133.5,66.7,83.0,29.5,72.9,62.7,27.9,60.5,71.7,26.4,32.6,125.7,18.6,52.8,71.4,41.9,14.5,14.5,29.5,29.5,169.2,147.8,89.1,344.1,360.1,344.1,-15.5,2.4,0.0,360.1
20161,LAC,LAL,136,124,83.8,193.7,201,0,43.5,73.6,49.4,56.0,31.8,51.0,52.1,11.7,22.6,43.4,6.3,10.0,62.7,4.2,25.1,30.1,27.6,5.6,3.5,11.7,14.2,106.2,78.0,56.8,204.6,211.9,204.6,46.0,1.4,0.7,210.7,83.8,187.8,201,0,37.6,76.9,40.9,45.4,28.4,50.2,47.4,7.7,26.8,28.8,12.5,18.4,57.0,10.9,23.4,34.3,22.6,6.3,5.6,12.5,12.5,97.0,85.0,47.7,202.1,202.9,202.1,-46.0,1.4,0.0,202.9
20149,DET,MIL,108,117,38.5,80.3,89,0,14.8,32.9,16.6,18.7,11.1,21.8,18.8,1.4,11.1,12.3,3.1,10.7,29.3,0.8,13.3,15.5,3.4,0.5,1.2,1.4,3.4,41.8,37.7,20.5,85.1,85.3,85.1,-16.6,0.1,0.0,85.3,38.5,89.1,89,0,15.5,34.8,16.5,18.5,11.8,20.4,21.5,1.4,14.4,3.5,10.4,12.6,30.5,1.4,14.4,18.1,3.6,1.0,1.1,1.2,3.0,45.1,40.3,20.7,94.6,95.7,94.6,16.6,0.3,0.1,95.2
20150,ORL,CLE,95,121,102.7,201.0,274,0,38.8,84.4,52.3,61.7,26.2,51.3,58.3,12.5,33.1,43.2,22.8,34.2,76.0,10.4,29.6,38.8,28.5,9.1,0.0,17.1,19.4,112.9,99.4,64.9,209.0,217.7,209.0,-153.9,0.0,0.0,217.7,102.7,268.2,274,0,51.3,91.2,64.1,78.4,28.5,47.9,67.8,22.8,43.3,60.0,18.2,25.1,82.9,10.3,34.2,44.5,33.1,11.4,5.2,10.3,22.8,143.6,102.2,80.3,284.2,290.4,284.2,153.9,2.6,0.0,290.4
20151,PHI,SA,127,118,40.7,103.7,102,0,20.4,41.1,21.0,21.8,18.2,32.6,23.7,0.9,3.6,10.6,13.6,17.0,33.9,3.4,12.3,20.4,11.9,0.9,0.5,0.7,3.6,56.4,48.6,24.6,107.1,107.3,107.1,21.2,0.2,0.0,107.3,40.7,94.2,102,0,18.2,39.4,19.6,22.8,12.7,22.0,24.5,2.3,17.4,13.4,10.2,11.4,37.7,2.3,12.7,18.2,12.3,0.5,0.5,1.4,4.0,52.2,44.5,24.8,96.7,99.5,96.7,-21.2,0.0,0.0,99.5
20152,TOR,MEM,96,103,112.7,260.8,290,0,42.3,95.4,53.5,59.7,32.6,67.6,58.2,11.7,27.8,42.0,26.6,27.8,115.6,14.5,42.3,56.8,37.4,10.2,11.7,20.5,16.9,120.8,107.7,67.9,278.9,280.6,278.9,-48.3,1.5,0.0,280.6,112.7,280.7,290,0,53.2,114.8,55.9,63.5,37.4,73.7,61.4,15.7,41.1,46.1,10.2,14.5,70.4,23.0,33.8,56.8,36.2,13.3,11.7,18.1,18.1,130.5,121.1,64.9,303.7,302.3,303.7,48.3,1.5,0.0,302.3
20153,MIN,CHA,120,123,48.3,106.2,118,0,21.6,41.2,25.7,31.0,12.8,21.1,29.7,4.3,20.1,21.6,4.6,12.3,37.3,1.4,14.7,17.7,16.7,1.0,0.2,3.1,3.6,61.4,46.6,32.3,108.6,115.4,108.6,-7.4,0.2,0.0,115.4,48.3,112.4,118,0,24.6,43.2,27.9,31.8,17.7,25.0,34.7,3.4,18.2,18.6,3.4,4.3,38.2,1.7,13.7,17.2,14.7,1.9,1.0,2.4,4.8,62.8,47.1,32.7,118.3,119.9,118.3,3.6,0.2,0.0,119.9
20154,DAL,BOS,105,114,128.1,267.2,306,0,54.8,123.7,56.5,65.7,37.0,72.7,64.9,17.8,51.0,44.6,12.8,17.8,91.0,12.8,48.4,61.2,30.6,6.5,6.5,12.8,25.5,140.2,131.5,68.1,277.4,291.3,277.4,-57.4,1.6,1.6,289.4,128.1,299.4,306,0,52.3,112.2,59.4,69.5,33.2,53.6,78.9,19.1,58.6,41.6,28.0,38.2,93.5,8.1,49.7,56.1,33.2,11.4,10.2,9.8,25.5,151.7,129.0,75.1,318.5,317.5,318.5,57.4,1.6,0.0,317.5
20155,PHO,CHI,110,108,52.2,124.5,134,0,24.6,47.5,29.0,33.5,16.8,28.5,32.9,4.4,19.0,23.0,4.1,5.3,42.8,1.6,19.0,21.8,17.9,1.6,1.6,2.2,4.1,64.3,51.7,34.8,130.1,131.5,130.1,3.1,0.0,0.0,131.5,52.2,121.2,134,0,25.2,52.0,27.1,31.2,17.3,31.3,31.0,4.4,20.7,21.1,2.8,4.4,35.9,4.4,18.4,26.3,14.0,1.9,1.2,3.1,10.1,63.2,55.4,31.9,126.8,130.9,126.8,-5.6,0.6,0.0,130.9
20156,SAC,ATL,117,103,135.2,306.2,322,0,57.7,124.8,62.0,70.7,41.6,73.8,75.7,16.1,51.0,42.4,32.2,36.2,119.3,13.4,55.0,68.4,29.5,10.7,3.6,10.7,28.2,163.7,140.7,78.0,319.7,325.1,319.7,100.6,1.8,0.0,325.1,135.2,270.4,322,0,48.3,124.8,51.9,62.0,29.5,71.1,55.7,18.8,53.7,47.0,28.2,36.2,104.4,17.4,49.7,67.1,25.5,3.6,12.6,16.1,25.5,143.6,140.7,68.4,282.5,295.2,282.5,-100.6,3.6,0.0,295.2
20143,LAC,BKN,50,46,56.8,131.6,137,0,24.0,47.5,28.9,33.1,16.6,32.6,29.1,4.3,14.9,28.6,16.0,18.9,48.5,2.6,21.2,25.7,14.9,2.0,1.6,3.3,10.3,71.5,55.8,36.7,137.9,140.3,137.9,31.5,0.3,0.0,140.3,56.8,120.5,137,0,25.2,51.5,28.0,32.4,17.2,29.2,33.6,4.6,22.3,20.5,3.9,5.2,42.9,2.0,17.2,20.6,16.6,2.0,1.6,3.9,12.0,65.2,55.5,33.6,126.8,129.0,126.8,-31.5,0.0,0.0,129.0
20144,ORL,MIA,42,35,112.8,251.5,309,0,47.7,100.5,61.1,69.3,36.1,64.4,72.1,11.6,36.1,41.3,28.3,36.1,101.2,15.5,41.2,56.7,27.0,8.3,8.3,18.0,20.6,135.2,116.3,74.7,264.4,271.1,264.4,115.9,1.7,0.0,271.1,112.8,217.9,309,0,38.6,103.0,48.3,58.0,23.2,55.4,54.0,15.5,47.7,41.7,19.3,23.2,107.3,15.5,30.9,46.4,28.3,11.6,1.7,18.0,28.3,112.1,113.2,63.6,230.8,238.9,230.8,-115.9,1.7,0.0,238.9
20145,WAS,DEN,42,45,49.4,108.6,121,0,19.7,45.9,21.6,23.8,15.6,32.3,24.4,2.0,13.6,14.9,4.6,11.1,41.2,3.0,14.1,20.2,15.6,1.5,2.3,3.3,11.6,52.4,50.7,26.1,116.2,115.7,116.2,-22.7,0.3,0.0,115.7,49.4,122.7,121,0,21.7,44.4,24.6,26.9,17.6,33.3,26.7,2.0,11.1,18.3,4.8,14.1,34.2,3.3,18.6,25.2,14.6,2.3,2.8,3.3,4.1,57.0,50.6,28.3,132.8,130.8,132.8,22.7,0.5,0.0,130.8
20146,HOU,BOS,43,47,127.6,261.0,293,0,50.1,114.8,53.2,59.7,37.9,72.0,64.1,12.2,42.7,34.9,18.3,26.9,83.3,13.4,46.4,59.8,31.7,11.0,4.5,18.3,20.8,130.6,126.6,63.1,275.7,286.6,275.7,-54.9,3.0,1.5,284.8,127.6,313.2,293,0,52.5,119.7,53.6,64.8,31.7,62.3,62.3,20.8,57.4,44.2,15.9,22.0,88.2,19.5,47.6,67.2,37.9,12.2,14.7,19.5,20.8,141.6,129.3,66.8,340.0,344.0,340.0,54.9,3.0,1.5,342.2
20147,PHO,IND,47,44,43.1,94.1,105,0,20.5,35.8,25.0,27.2,17.0,24.9,29.9,1.5,10.9,14.0,2.9,3.4,36.4,1.1,16.6,19.2,10.9,1.3,1.0,3.1,10.5,51.1,39.3,28.4,99.3,100.3,99.3,15.3,0.0,0.0,100.3,43.1,94.0,105,0,17.9,41.1,19.1,22.3,11.8,27.5,18.7,2.7,13.5,19.8,2.7,10.1,26.6,2.7,11.4,17.5,12.2,1.7,0.8,2.1,3.8,48.1,45.5,23.1,99.6,100.3,99.6,-15.3,0.0,0.0,100.3
20148,LAL,POR,54,44,113.1,285.9,277,0,54.2,99.2,63.1,72.4,39.2,61.1,74.0,15.0,38.0,45.4,31.1,33.4,107.3,11.5,40.4,51.9,32.3,10.4,8.0,13.8,20.8,154.5,113.9,78.1,303.2,304.7,303.2,138.4,1.3,0.0,304.7,113.1,230.6,277,0,48.4,103.8,53.8,58.9,38.0,70.3,62.4,10.4,33.4,35.7,19.6,23.1,98.0,11.5,28.8,40.4,27.7,9.3,6.6,13.8,24.2,126.8,113.9,64.1,244.4,244.7,244.4,-138.4,0.0,0.0,244.7
20135,DET,MIL,89,93,146.1,326.2,332,0,60.8,129.9,64.7,79.3,31.8,78.8,55.8,29.0,51.1,78.5,35.9,44.2,112.2,12.4,42.8,55.3,41.5,11.5,3.8,11.1,41.5,186.6,149.4,86.4,337.2,349.0,337.2,-41.5,0.0,0.0,349.0,146.1,357.7,332,0,65.0,117.5,76.4,86.2,48.4,73.2,91.2,16.6,44.2,51.8,48.4,67.7,98.7,11.1,56.7,67.7,41.5,11.5,11.5,13.8,24.9,194.9,147.3,91.5,374.2,382.5,374.2,41.5,5.7,0.0,382.5
